player_id,player_name,pa,woba,xwoba
664040,"Lowe, Brandon",27,0.375,0.495
624585,"Soler, Jorge",333,0.429,0.44
545361,"Trout, Mike",239,0.446,0.44
605141,"Betts, Mookie",318,0.412,0.438
519317,"Stanton, Giancarlo",34,0.389,0.438
657041,"Thomas, Lane",31,0.462,0.434
665742,"Soto, Juan",343,0.396,0.429
443558,"Cruz, Nelson",274,0.444,0.413
670541,"Alvarez, Yordan",300,0.427,0.405
641598,"Garver, Mitch",199,0.408,0.403
518626,"Donaldson, Josh",321,0.402,0.4
435062,"Kendrick, Howie",148,0.416,0.4
592885,"Yelich, Christian",239,0.435,0.399
543760,"Semien, Marcus",352,0.414,0.398
547180,"Harper, Bryce",315,0.382,0.398
621458,"Rios, Edwin",45,0.411,0.396
605204,"Davis, J.D.",240,0.406,0.395
656669,"Luplow, Jordan",103,0.433,0.395
657656,"Laureano, Ramón",150,0.45,0.393
656941,"Schwarber, Kyle",285,0.391,0.392
596847,"Choi, Ji Man",216,0.371,0.392
595909,"Cave, Jake",141,0.398,0.39
592450,"Judge, Aaron",327,0.378,0.389
606466,"Marte, Ketel",267,0.436,0.387
543685,"Rendon, Anthony",347,0.409,0.386
519203,"Rizzo, Anthony",265,0.405,0.386
543807,"Springer, George",313,0.395,0.385
593934,"Sanó, Miguel",296,0.393,0.384
640457,"Meadows, Austin",307,0.392,0.384
518934,"LeMahieu, DJ",312,0.36,0.383
641355,"Bellinger, Cody",310,0.371,0.381
502110,"Martinez, J.D.",322,0.392,0.38
516782,"Marte, Starling",261,0.383,0.38
621043,"Correa, Carlos",107,0.392,0.379
608324,"Bregman, Alex",319,0.457,0.379
553993,"Suárez, Eugenio",322,0.43,0.379
571970,"Muncy, Max",255,0.361,0.378
502671,"Goldschmidt, Paul",330,0.374,0.378
518692,"Freeman, Freddie",311,0.361,0.378
592206,"Castellanos, Nick",328,0.379,0.378
608385,"Winker, Jesse",122,0.395,0.375
607043,"Nimmo, Brandon",93,0.409,0.374
621566,"Olson, Matt",331,0.373,0.374
572233,"Walker, Christian",283,0.357,0.373
475582,"Zimmerman, Ryan",96,0.343,0.372
534606,"LaMarre, Ryan",26,0.329,0.372
660670,"Acuña Jr., Ronald",329,0.363,0.372
650391,"Jiménez, Eloy",275,0.359,0.369
592192,"Canha, Mark",316,0.393,0.369
501896,"Freese, David",46,0.418,0.369
608070,"Ramírez, José",202,0.431,0.369
488726,"Brantley, Michael",290,0.371,0.367
446334,"Longoria, Evan",231,0.362,0.366
542303,"Ozuna, Marcell",223,0.314,0.366
605137,"Bell, Josh",257,0.346,0.366
465041,"Cervelli, Francisco",37,0.428,0.365
573262,"Yastrzemski, Mike",290,0.371,0.364
527038,"Flores, Wilmer",147,0.403,0.364
624424,"Conforto, Michael",321,0.363,0.364
453568,"Blackmon, Charlie",313,0.35,0.364
518735,"Grandal, Yasmani",318,0.346,0.363
458015,"Votto, Joey",289,0.329,0.362
596451,"Quinn, Roman",72,0.378,0.362
646240,"Devers, Rafael",354,0.381,0.361
608348,"Kelly, Carson",176,0.317,0.36
624413,"Alonso, Pete",338,0.359,0.36
459964,"Joyce, Matt",151,0.374,0.359
571875,"Lamb, Jake",197,0.299,0.358
641820,"Mancini, Trey",343,0.374,0.357
572821,"Dozier, Brian",194,0.357,0.356
606192,"Hernández, Teoscar",247,0.378,0.356
641786,"Lewis, Kyle",75,0.357,0.356
488671,"Avila, Alex",119,0.28,0.355
621573,"Dean, Austin",101,0.317,0.355
519222,"Romine, Austin",135,0.382,0.355
656541,"Hilliard, Sam",87,0.407,0.354
456715,"Cain, Lorenzo",275,0.319,0.353
572122,"Seager, Kyle",300,0.346,0.353
607208,"Turner, Trea",367,0.366,0.353
547989,"Abreu, José",347,0.353,0.352
669720,"Hays, Austin",75,0.393,0.352
669374,"Hiura, Keston",268,0.402,0.352
649557,"Díaz, Aledmys",138,0.35,0.352
665487,"Tatis Jr., Fernando",167,0.373,0.352
668804,"Reynolds, Bryan",323,0.347,0.352
425783,"Choo, Shin-Soo",316,0.342,0.352
493329,"Gurriel, Yuli",282,0.434,0.351
645801,"Ford, Mike",126,0.392,0.351
514888,"Altuve, Jose",333,0.402,0.351
543068,"Cron, C.J.",183,0.29,0.35
516770,"Castro, Starlin",331,0.373,0.35
596059,"Odor, Rougned",310,0.331,0.35
660162,"Moncada, Yoán",247,0.394,0.35
641645,"Guillorme, Luis",51,0.348,0.35
595777,"Profar, Jurickson",208,0.338,0.35
542921,"Beckham, Tim",76,0.35,0.35
669221,"Murphy, Sean",59,0.376,0.349
501659,"Almonte, Abraham",38,0.406,0.348
429664,"Canó, Robinson",185,0.344,0.348
572039,"Piscotty, Stephen",65,0.347,0.348
542454,"Santana, Danny",300,0.351,0.347
643565,"Tauchman, Mike",176,0.41,0.347
664774,"Wade Jr., LaMonte",67,0.319,0.347
456781,"Solano, Donovan",161,0.371,0.347
425877,"Molina, Yadier",185,0.33,0.347
600869,"Candelario, Jeimer",189,0.304,0.346
592660,"Ravelo, Rangel",36,0.286,0.346
605119,"Anderson, Brian",172,0.372,0.346
460075,"Braun, Ryan",217,0.387,0.346
455976,"Markakis, Nick",127,0.331,0.344
663656,"Tucker, Kyle",72,0.349,0.344
605113,"Ahmed, Nick",293,0.328,0.343
570482,"Urshela, Gio",246,0.395,0.343
452678,"Cabrera, Asdrúbal",227,0.365,0.343
572041,"Pollock, AJ",227,0.367,0.343
435559,"Suzuki, Kurt",143,0.34,0.342
643446,"McNeil, Jeff",271,0.378,0.342
664023,"Happ, Ian",156,0.368,0.342
642133,"Tellez, Rowdy",149,0.324,0.342
605170,"Caratini, Victor",193,0.33,0.341
457759,"Turner, Justin",233,0.383,0.341
592626,"Pederson, Joc",236,0.362,0.34
451594,"Fowler, Dexter",318,0.327,0.34
607345,"Smith, Kevan",118,0.257,0.34
666158,"Lux, Gavin",82,0.301,0.34
592863,"Williams, Mason",34,0.276,0.34
467793,"Santana, Carlos",333,0.365,0.339
593428,"Bogaerts, Xander",333,0.392,0.339
543105,"Dickerson, Alex",135,0.334,0.339
624415,"Biggio, Cavan",307,0.341,0.339
669256,"Solak, Nick",135,0.375,0.339
594809,"Eaton, Adam",304,0.358,0.339
553882,"Narváez, Omar",215,0.338,0.339
641857,"McMahon, Ryan",291,0.347,0.339
656305,"Chapman, Matt",304,0.327,0.338
607468,"Blandino, Alex",50,0.352,0.338
596115,"Story, Trevor",328,0.384,0.338
543543,"Miller, Brad",110,0.355,0.337
519390,"Vogt, Stephen",173,0.319,0.337
571980,"Naquin, Tyler",135,0.368,0.337
572816,"Dickerson, Corey",207,0.365,0.337
572228,"Voit, Luke",161,0.315,0.336
571448,"Arenado, Nolan",300,0.39,0.336
542583,"Aguilar, Jesús",159,0.34,0.336
444432,"Trumbo, Mark",31,0.218,0.336
641505,"Davis, Jonathan",44,0.327,0.335
608369,"Seager, Corey",271,0.332,0.335
600524,"Núñez, Renato",292,0.322,0.335
518595,"d'Arnaud, Travis",253,0.34,0.335
645277,"Albies, Ozzie",337,0.371,0.334
606157,"Aquino, Aristides",225,0.36,0.334
429665,"Encarnación, Edwin",147,0.378,0.334
595751,"Alfaro, Jorge",238,0.312,0.333
592122,"Austin, Tyler",56,0.297,0.333
541645,"García, Avisaíl",219,0.34,0.333
594777,"Calhoun, Kole",301,0.341,0.333
666182,"Bichette, Bo",212,0.384,0.333
457727,"Maybin, Cameron",136,0.347,0.332
641470,"Collins, Zack",84,0.307,0.332
643217,"Benintendi, Andrew",276,0.321,0.332
592663,"Realmuto, J.T.",283,0.365,0.332
642165,"VanMeter, Josh",211,0.322,0.331
669242,"Edman, Tommy",315,0.358,0.331
614177,"Reyes, Franmil",269,0.328,0.331
596103,"Slater, Austin",192,0.32,0.33
623993,"Santander, Anthony",310,0.315,0.33
446481,"Rodríguez, Sean",73,0.348,0.33
